CustomerID,total_revenue,total_orders,first_purchase,last_purchase,customer_lifespan_days,avg_order_value,customer_lifetime_years,CLV,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_segment
15260.0,1810.77,7,2010-12-02 12:09:00,2011-08-31 13:55:00,272,258.68142857142857,0.7452054794520548,823.5197785266326,99,7,1810.77,2,4,4,244,Needs Atention
15261.0,254.82,1,2011-07-27 15:20:00,2011-07-27 15:20:00,0,254.82,0.0,0.0,134,1,254.82,2,1,1,211,Lost Customers
15262.0,178.95000000000002,1,2011-01-20 12:16:00,2011-01-20 12:16:00,0,178.95000000000002,0.0,0.0,323,1,178.95000000000002,1,1,1,111,Lost Customers
15263.0,156.51,1,2011-08-25 10:26:00,2011-08-25 10:26:00,0,156.51,0.0,0.0,106,1,156.51,2,1,1,211,Lost Customers
15264.0,393.74,1,2011-10-06 13:49:00,2011-10-06 13:49:00,0,393.74,0.0,0.0,63,1,393.74,2,1,2,212,Lost Customers
15265.0,1506.1200000000001,2,2011-04-18 12:16:00,2011-07-11 14:46:00,84,753.0600000000001,0.23013698630136986,740.369885295288,150,2,1506.1200000000001,1,2,3,123,At risk
15266.0,119.3,1,2011-01-05 13:40:00,2011-01-05 13:40:00,0,119.3,0.0,0.0,337,1,119.3,1,1,1,111,Lost Customers
15267.0,1717.36,5,2011-06-10 10:24:00,2011-11-17 15:59:00,160,343.472,0.4383561643835616,643.2076499112651,21,5,1717.36,3,4,4,344,Champions
15269.0,408.8,1,2011-11-16 09:32:00,2011-11-16 09:32:00,0,408.8,0.0,0.0,23,1,408.8,3,1,2,312,Potential Loyals
15270.0,2379.49,7,2011-02-02 13:25:00,2011-11-24 09:24:00,294,339.9271428571428,0.8054794520547945,1169.6961320222058,15,7,2379.49,4,4,4,444,Champions
15271.0,2507.07,15,2010-12-09 13:47:00,2011-12-02 14:11:00,358,167.138,0.9808219178082191,700.3225442745536,6,15,2507.07,4,4,4,444,Champions
15272.0,721.94,2,2011-09-14 16:36:00,2011-10-13 12:59:00,28,360.97,0.07671232876712329,118.29571680655819,56,2,721.94,2,2,3,223,Needs Atention
15274.0,716.57,2,2011-11-21 14:17:00,2011-12-05 16:57:00,14,358.285,0.038356164383561646,58.70789940443485,3,2,716.57,4,2,3,423,Loyal Customers
15275.0,615.14,1,2011-11-02 11:20:00,2011-11-02 11:20:00,0,615.14,0.0,0.0,37,1,615.14,3,1,2,312,Potential Loyals
15276.0,135.31,1,2011-10-04 16:39:00,2011-10-04 16:39:00,0,135.31,0.0,0.0,65,1,135.31,2,1,1,211,Lost Customers
15277.0,255.89999999999998,1,2011-10-24 10:08:00,2011-10-24 10:08:00,0,255.89999999999998,0.0,0.0,46,1,255.89999999999998,3,1,1,311,Potential Loyals
15279.0,290.51,1,2010-12-20 10:48:00,2010-12-20 10:48:00,0,290.51,0.0,0.0,354,1,290.51,1,1,1,111,Lost Customers
15280.0,113.12,1,2011-06-20 17:14:00,2011-06-20 17:14:00,0,113.12,0.0,0.0,171,1,113.12,1,1,1,111,Lost Customers
15281.0,2332.15,9,2011-01-10 15:51:00,2011-10-12 09:10:00,274,259.1277777777778,0.7506849315068493,831.0064848463159,58,9,2332.15,2,4,4,244,Needs Atention
15286.0,240.55,1,2011-10-21 11:08:00,2011-10-21 11:08:00,0,240.55,0.0,0.0,49,1,240.55,3,1,1,311,Potential Loyals
15287.0,486.69,2,2011-09-30 12:30:00,2011-11-17 15:34:00,48,243.345,0.13150684931506848,136.71102643096685,21,2,486.69,3,2,2,322,Loyal Customers
15288.0,2306.52,5,2010-12-09 13:59:00,2011-10-27 16:58:00,322,461.304,0.8821917808219178,1738.533131495481,42,5,2306.52,3,4,4,344,Champions
15289.0,939.78,3,2011-04-04 12:44:00,2011-11-10 13:49:00,220,313.26,0.6027397260273972,806.6172470111218,28,3,939.78,3,3,3,333,Champions
15290.0,7943.22,18,2010-12-15 16:03:00,2011-12-05 11:39:00,354,441.29,0.9698630136986301,1828.3832225695828,4,18,7943.22,4,4,4,444,Champions
15291.0,4668.3,15,2010-12-01 09:32:00,2011-11-14 11:02:00,348,311.22,0.9534246575342465,1267.612816915819,25,15,4668.3,3,4,4,344,Champions
15292.0,180.94,1,2011-05-22 15:00:00,2011-05-22 15:00:00,0,180.94,0.0,0.0,200,1,180.94,1,1,1,111,Lost Customers
15296.0,3672.86,6,2011-01-17 11:57:00,2011-10-20 11:47:00,275,612.1433333333333,0.7534246575342466,1970.2697851207654,50,6,3672.86,3,4,4,344,Champions
15297.0,641.94,3,2011-10-07 09:42:00,2011-11-29 16:32:00,53,213.98000000000002,0.14520547945205478,132.73606300485673,9,3,641.94,4,3,2,432,Loyal Customers
15298.0,4799.9,12,2010-12-08 13:55:00,2011-12-07 17:17:00,364,399.9916666666666,0.9972602739726028,1704.0887387449973,1,12,4799.9,4,4,4,444,Champions
15299.0,4507.01,7,2010-12-02 16:48:00,2011-10-03 14:19:00,304,643.8585714285715,0.8328767123287671,2290.888460623318,66,7,4507.01,2,4,4,244,Needs Atention
15300.0,496.44,1,2011-10-06 17:08:00,2011-10-06 17:08:00,0,496.44,0.0,0.0,63,1,496.44,2,1,2,212,Lost Customers
15301.0,5070.35,12,2010-12-06 12:21:00,2011-10-20 09:57:00,317,422.5291666666667,0.8684931506849315,1567.6742857218044,50,12,5070.35,3,4,4,344,Champions
15303.0,574.02,1,2011-02-22 13:59:00,2011-02-22 13:59:00,0,574.02,0.0,0.0,289,1,574.02,1,1,2,112,Lost Customers
15304.0,694.4000000000001,8,2010-12-06 11:42:00,2011-10-10 10:23:00,307,86.80000000000001,0.8410958904109589,311.88750778403033,60,8,694.4000000000001,2,4,3,243,Needs Atention
15306.0,1174.35,3,2011-07-14 15:22:00,2011-10-06 12:56:00,83,391.45,0.2273972602739726,380.2719302500363,63,3,1174.35,2,3,3,233,Needs Atention
15307.0,205.3,1,2011-09-05 11:38:00,2011-09-05 11:38:00,0,205.3,0.0,0.0,95,1,205.3,2,1,1,211,Lost Customers
15308.0,310.47,1,2011-03-10 13:08:00,2011-03-10 13:08:00,0,310.47,0.0,0.0,273,1,310.47,1,1,2,112,Lost Customers
15311.0,60767.9,91,2010-12-01 09:41:00,2011-12-09 12:00:00,373,667.7791208791209,1.021917808219178,2915.2885523997465,0,91,60767.9,4,4,4,444,Champions
15312.0,924.85,4,2010-12-20 12:51:00,2011-09-25 13:10:00,279,231.2125,0.7643835616438356,755.0146737338714,74,4,924.85,2,3,3,233,Needs Atention
15313.0,52.0,1,2011-08-21 16:02:00,2011-08-21 16:02:00,0,52.0,0.0,0.0,109,1,52.0,2,1,1,211,Lost Customers
15314.0,327.97,1,2011-05-24 14:39:00,2011-05-24 14:39:00,0,327.97,0.0,0.0,198,1,327.97,1,1,2,112,Lost Customers
15315.0,570.5,2,2011-08-15 15:17:00,2011-10-06 12:51:00,51,285.25,0.13972602739726028,170.2690482957237,63,2,570.5,2,2,2,222,Needs Atention
15316.0,165.0,1,2011-01-17 11:34:00,2011-01-17 11:34:00,0,165.0,0.0,0.0,326,1,165.0,1,1,1,111,Lost Customers
15318.0,312.62,1,2011-12-06 11:30:00,2011-12-06 11:30:00,0,312.62,0.0,0.0,3,1,312.62,4,1,2,412,Potential Loyals
15319.0,204.5,1,2011-03-01 12:48:00,2011-03-01 12:48:00,0,204.5,0.0,0.0,283,1,204.5,1,1,1,111,Lost Customers
15320.0,267.13,1,2011-10-26 13:27:00,2011-10-26 13:27:00,0,267.13,0.0,0.0,43,1,267.13,3,1,1,311,Potential Loyals
15321.0,2748.31,3,2011-02-21 11:10:00,2011-09-30 09:40:00,220,916.1033333333334,0.6027397260273972,2358.886384188998,70,3,2748.31,2,3,4,234,Needs Atention
15322.0,679.68,1,2011-09-15 09:34:00,2011-09-15 09:34:00,0,679.68,0.0,0.0,85,1,679.68,2,1,3,213,Lost Customers
15325.0,162.29,1,2011-08-28 11:55:00,2011-08-28 11:55:00,0,162.29,0.0,0.0,103,1,162.29,2,1,1,211,Lost Customers
15326.0,311.71,1,2011-01-10 11:38:00,2011-01-10 11:38:00,0,311.71,0.0,0.0,333,1,311.71,1,1,2,112,Lost Customers
15327.0,208.75,1,2011-10-18 11:55:00,2011-10-18 11:55:00,0,208.75,0.0,0.0,52,1,208.75,2,1,1,211,Lost Customers
15329.0,1049.7,3,2011-06-21 10:37:00,2011-10-31 15:36:00,132,349.90000000000003,0.36164383561643837,540.5772356429642,38,3,1049.7,3,3,3,333,Champions
15330.0,714.96,2,2011-10-10 12:30:00,2011-11-07 17:50:00,28,357.48,0.07671232876712329,117.15198726766329,31,2,714.96,3,2,3,323,Loyal Customers
15332.0,1661.06,4,2010-12-05 12:00:00,2010-12-08 14:43:00,3,415.265,0.00821917808219178,14.580971560658593,365,4,1661.06,1,3,3,133,At risk
15333.0,1028.56,1,2011-05-15 13:27:00,2011-05-15 13:27:00,0,1028.56,0.0,0.0,207,1,1028.56,1,1,3,113,Lost Customers
15334.0,351.67,3,2011-06-19 13:51:00,2011-07-06 11:22:00,16,117.22333333333334,0.043835616438356165,21.95199164650924,156,3,351.67,1,3,2,132,At risk
15335.0,173.97,1,2011-10-17 12:50:00,2011-10-17 12:50:00,0,173.97,0.0,0.0,53,1,173.97,2,1,1,211,Lost Customers
15339.0,574.07,2,2011-01-25 13:15:00,2011-10-04 12:51:00,251,287.035,0.6876712328767123,843.2346751675225,65,2,574.07,2,2,2,222,Needs Atention
15341.0,2020.52,1,2011-09-20 09:40:00,2011-09-20 09:40:00,0,2020.52,0.0,0.0,80,1,2020.52,2,1,4,214,Lost Customers
15342.0,406.09,1,2011-08-02 10:19:00,2011-08-02 10:19:00,0,406.09,0.0,0.0,129,1,406.09,2,1,2,212,Lost Customers
15343.0,364.5,1,2011-09-13 13:55:00,2011-09-13 13:55:00,0,364.5,0.0,0.0,86,1,364.5,2,1,2,212,Lost Customers
15344.0,563.94,3,2011-09-26 14:48:00,2011-12-09 10:45:00,73,187.98000000000002,0.2,160.6106666666667,0,3,563.94,4,3,2,432,Loyal Customers
15345.0,393.54,1,2011-10-25 11:28:00,2011-10-25 11:28:00,0,393.54,0.0,0.0,45,1,393.54,3,1,2,312,Potential Loyals
15346.0,252.42000000000002,1,2011-01-11 11:18:00,2011-01-11 11:18:00,0,252.42000000000002,0.0,0.0,332,1,252.42000000000002,1,1,1,111,Lost Customers
15347.0,201.60000000000002,1,2010-12-08 15:25:00,2010-12-08 15:25:00,0,201.60000000000002,0.0,0.0,365,1,201.60000000000002,1,1,1,111,Lost Customers
15348.0,158.04,1,2011-09-28 13:17:00,2011-09-28 13:17:00,0,158.04,0.0,0.0,71,1,158.04,2,1,1,211,Lost Customers
15349.0,473.81,2,2011-06-05 15:46:00,2011-07-04 16:06:00,29,236.905,0.07945205479452055,80.41037807966552,157,2,473.81,1,2,2,122,At risk
15350.0,115.65,1,2010-12-01 13:33:00,2010-12-01 13:33:00,0,115.65,0.0,0.0,372,1,115.65,1,1,1,111,Lost Customers
15351.0,1960.1100000000001,7,2010-12-05 11:49:00,2011-11-27 12:52:00,357,280.0157142857143,0.9780821917808219,1170.0124951969533,11,7,1960.1100000000001,4,4,4,444,Champions
15353.0,777.02,2,2010-12-07 11:49:00,2011-03-30 12:15:00,113,388.51,0.3095890410958904,513.8312631665372,254,2,777.02,1,2,3,123,At risk
15355.0,277.05,2,2011-10-17 15:22:00,2011-11-10 13:44:00,23,138.525,0.06301369863013699,37.290299740427066,28,2,277.05,3,2,1,321,Loyal Customers
15356.0,2766.5,10,2010-12-06 14:05:00,2011-11-08 13:11:00,336,276.65,0.9205479452054794,1087.9522416112468,30,10,2766.5,3,4,4,344,Champions
15358.0,8347.2,22,2010-12-09 10:04:00,2011-12-05 09:04:00,360,379.41818181818184,0.9863013698630136,1598.676233832671,4,22,8347.2,4,4,4,444,Champions
15360.0,427.93,1,2011-10-31 09:35:00,2011-10-31 09:35:00,0,427.93,0.0,0.0,39,1,427.93,3,1,2,312,Potential Loyals
15361.0,418.92,1,2010-12-13 09:52:00,2010-12-13 09:52:00,0,418.92,0.0,0.0,361,1,418.92,1,1,2,112,Lost Customers
15363.0,326.0,1,2010-12-02 12:28:00,2010-12-02 12:28:00,0,326.0,0.0,0.0,372,1,326.0,1,1,2,112,Lost Customers
15364.0,913.19,2,2011-03-30 13:39:00,2011-09-05 09:46:00,158,456.595,0.4328767123287671,844.3609070021537,95,2,913.19,2,2,3,223,Needs Atention
15365.0,2314.32,7,2011-01-28 13:08:00,2011-11-14 08:29:00,289,330.6171428571429,0.7917808219178082,1118.3122716881444,25,7,2314.32,3,4,4,344,Champions
15366.0,602.51,2,2010-12-16 15:59:00,2011-09-25 15:01:00,282,301.255,0.7726027397260274,994.313306504481,74,2,602.51,2,2,2,222,Needs Atention
15367.0,1877.59,4,2011-03-09 13:53:00,2011-10-13 14:13:00,218,469.3975,0.5972602739726027,1197.6699283553432,56,4,1877.59,2,3,4,234,Needs Atention
15368.0,446.94000000000005,1,2011-11-18 14:42:00,2011-11-18 14:42:00,0,446.94000000000005,0.0,0.0,20,1,446.94000000000005,3,1,2,312,Potential Loyals
15370.0,2386.05,7,2011-01-11 11:32:00,2011-10-30 10:58:00,291,340.86428571428576,0.7972602739726027,1160.952279234436,40,7,2386.05,3,4,4,344,Champions
15372.0,2007.3999999999999,1,2011-07-25 16:39:00,2011-07-25 16:39:00,0,2007.3999999999999,0.0,0.0,136,1,2007.3999999999999,2,1,4,214,Lost Customers
15373.0,2415.91,12,2010-12-03 14:40:00,2011-12-01 15:05:00,363,201.32583333333332,0.9945205479452055,855.3542347208801,7,12,2415.91,4,4,4,444,Champions
15374.0,168.0,1,2011-08-03 09:59:00,2011-08-03 09:59:00,0,168.0,0.0,0.0,128,1,168.0,2,1,1,211,Lost Customers
15376.0,1233.3600000000001,3,2011-05-01 13:45:00,2011-10-30 15:04:00,182,411.12000000000006,0.4986301369863014,875.7494476212131,39,3,1233.3600000000001,3,3,3,333,Champions
15379.0,3703.29,7,2010-12-16 13:02:00,2011-06-23 13:13:00,189,529.0414285714286,0.5178082191780822,1170.284265560166,168,7,3703.29,1,4,4,144,At risk
15380.0,1690.2600000000002,5,2010-12-09 15:01:00,2011-12-01 12:13:00,356,338.052,0.9753424657534246,1408.5536295268953,8,5,1690.2600000000002,4,4,4,444,Champions
15381.0,596.85,2,2011-03-16 13:44:00,2011-05-10 11:55:00,54,298.425,0.14794520547945206,188.61179219007562,213,2,596.85,1,2,2,122,At risk
15382.0,5955.71,6,2011-02-17 12:01:00,2011-11-25 10:58:00,280,992.6183333333333,0.7671232876712328,3252.9710850485562,14,6,5955.71,4,4,4,444,Champions
15384.0,642.41,2,2010-12-15 11:34:00,2011-06-23 10:57:00,189,321.205,0.5178082191780822,710.5325541976922,169,2,642.41,1,2,2,122,At risk
15385.0,316.88,1,2011-10-30 15:11:00,2011-10-30 15:11:00,0,316.88,0.0,0.0,39,1,316.88,3,1,2,312,Potential Loyals
15386.0,394.14,1,2011-06-06 13:47:00,2011-06-06 13:47:00,0,394.14,0.0,0.0,185,1,394.14,1,1,2,112,Lost Customers
15388.0,140.54,1,2011-03-14 13:53:00,2011-03-14 13:53:00,0,140.54,0.0,0.0,269,1,140.54,1,1,1,111,Lost Customers
15389.0,500.0,1,2011-06-20 16:18:00,2011-06-20 16:18:00,0,500.0,0.0,0.0,171,1,500.0,1,1,2,112,Lost Customers
15392.0,1535.53,4,2010-12-14 15:50:00,2011-12-05 11:01:00,355,383.8825,0.9726027397260274,1595.0215198911183,4,4,1535.53,4,3,3,433,Champions
15393.0,231.86,2,2011-03-03 16:58:00,2011-11-23 16:48:00,264,115.93,0.7232876712328767,358.2115971882757,15,2,231.86,4,2,1,421,Loyal Customers
15394.0,2183.54,4,2010-12-16 12:46:00,2011-11-30 11:49:00,348,545.885,0.9534246575342465,2223.413734856666,9,4,2183.54,4,3,4,434,Champions
15395.0,107.45,1,2011-01-18 12:40:00,2011-01-18 12:40:00,0,107.45,0.0,0.0,325,1,107.45,1,1,1,111,Lost Customers
15396.0,288.18,1,2011-08-19 10:56:00,2011-08-19 10:56:00,0,288.18,0.0,0.0,112,1,288.18,2,1,1,211,Lost Customers
15397.0,94.0,1,2011-02-23 09:25:00,2011-02-23 09:25:00,0,94.0,0.0,0.0,289,1,94.0,1,1,1,111,Lost Customers
15398.0,1345.53,2,2011-09-22 14:56:00,2011-11-23 16:47:00,62,672.765,0.16986301369863013,488.19683381648,15,2,1345.53,4,2,3,423,Loyal Customers
15399.0,815.77,3,2011-09-21 15:57:00,2011-12-08 13:04:00,77,271.92333333333335,0.21095890410958903,245.0626242929111,0,3,815.77,4,3,3,433,Champions
15400.0,716.2,5,2011-03-06 11:27:00,2011-09-08 13:57:00,186,143.24,0.5095890410958904,311.82945519998486,91,5,716.2,2,4,3,243,Needs Atention
15402.0,626.77,2,2011-05-27 13:32:00,2011-07-14 12:17:00,47,313.385,0.12876712328767123,172.39153737913435,148,2,626.77,1,2,2,122,At risk
15405.0,349.1,1,2011-06-03 14:44:00,2011-06-03 14:44:00,0,349.1,0.0,0.0,188,1,349.1,1,1,2,112,Lost Customers
15406.0,510.71000000000004,2,2011-02-11 16:19:00,2011-11-08 13:22:00,269,255.35500000000002,0.736986301369863,803.9638576832957,30,2,510.71000000000004,3,2,2,322,Loyal Customers
15407.0,1056.44,4,2011-02-07 13:18:00,2011-11-06 11:55:00,271,264.11,0.7424657534246575,837.7106089669502,33,4,1056.44,3,3,3,333,Champions
15408.0,267.18,1,2011-03-20 15:02:00,2011-03-20 15:02:00,0,267.18,0.0,0.0,263,1,267.18,1,1,1,111,Lost Customers
15410.0,3450.84,8,2011-03-23 10:15:00,2011-09-16 14:47:00,177,431.355,0.4849315068493151,893.6099220144375,83,8,3450.84,2,4,4,244,Needs Atention
15411.0,1358.88,4,2011-06-10 12:30:00,2011-11-13 15:19:00,156,339.72,0.4273972602739726,620.2768792133236,25,4,1358.88,3,3,3,333,Champions
15412.0,190.53,1,2011-06-21 15:24:00,2011-06-21 15:24:00,0,190.53,0.0,0.0,170,1,190.53,1,1,1,111,Lost Customers
15414.0,774.9000000000001,3,2011-04-11 13:45:00,2011-11-30 09:50:00,232,258.3,0.6356164383561644,701.3782117887797,9,3,774.9000000000001,4,3,3,433,Champions
15415.0,572.8100000000001,1,2011-01-30 14:13:00,2011-01-30 14:13:00,0,572.8100000000001,0.0,0.0,312,1,572.8100000000001,1,1,2,112,Lost Customers
15416.0,3984.32,4,2011-03-02 08:41:00,2011-10-06 09:38:00,218,996.08,0.5972602739726027,2541.5028035645487,64,4,3984.32,2,3,4,234,Needs Atention
15417.0,508.8,1,2011-09-15 15:26:00,2011-09-15 15:26:00,0,508.8,0.0,0.0,84,1,508.8,2,1,2,212,Lost Customers
15419.0,135.86,1,2011-11-15 09:23:00,2011-11-15 09:23:00,0,135.86,0.0,0.0,24,1,135.86,3,1,1,311,Potential Loyals
15421.0,950.36,4,2011-02-02 14:36:00,2011-10-12 09:20:00,251,237.59,0.6876712328767123,697.9780391696191,58,4,950.36,2,3,3,233,Needs Atention
15422.0,97.7,2,2011-01-20 14:17:00,2011-01-20 16:17:00,0,48.85,0.0,0.0,322,2,97.7,1,2,1,121,At risk
15423.0,43.5,1,2011-11-01 14:01:00,2011-11-01 14:01:00,0,43.5,0.0,0.0,37,1,43.5,3,1,1,311,Potential Loyals
15424.0,383.34,2,2011-03-30 13:00:00,2011-03-30 13:02:00,0,191.67,0.0,0.0,253,2,383.34,1,2,2,122,At risk
15426.0,1447.39,5,2010-12-05 13:55:00,2011-11-20 15:36:00,350,289.478,0.958904109589041,1185.8328777228317,18,5,1447.39,3,4,3,343,Champions
15427.0,1483.14,3,2011-10-23 14:47:00,2011-11-06 14:29:00,13,494.38000000000005,0.03561643835616438,75.22186985985589,32,3,1483.14,3,3,3,333,Champions
15428.0,93.78,1,2011-11-24 16:54:00,2011-11-24 16:54:00,0,93.78,0.0,0.0,14,1,93.78,4,1,1,411,Potential Loyals
15429.0,397.35,2,2011-09-25 13:42:00,2011-11-13 12:28:00,48,198.675,0.13150684931506848,111.61545614733132,26,2,397.35,3,2,2,322,Loyal Customers
15432.0,171.19,1,2011-11-16 16:30:00,2011-11-16 16:30:00,0,171.19,0.0,0.0,22,1,171.19,3,1,1,311,Potential Loyals
15433.0,533.3,2,2011-03-17 14:12:00,2011-05-10 10:45:00,53,266.65,0.14520547945205478,165.40831479692045,213,2,533.3,1,2,2,122,At risk
15434.0,1041.48,5,2011-05-23 14:18:00,2011-12-01 13:33:00,191,208.296,0.5232876712328767,465.64417738873414,7,5,1041.48,4,4,3,443,Champions
15435.0,149.29,1,2011-11-17 16:39:00,2011-11-17 16:39:00,0,149.29,0.0,0.0,21,1,149.29,3,1,1,311,Potential Loyals
15436.0,1122.53,3,2011-04-19 16:52:00,2011-11-27 16:05:00,221,374.1766666666667,0.6054794520547945,967.85178388711,11,3,1122.53,4,3,3,433,Champions
15437.0,200.16,1,2011-03-22 13:11:00,2011-03-22 13:11:00,0,200.16,0.0,0.0,261,1,200.16,1,1,1,111,Lost Customers
15438.0,156.57999999999998,1,2011-07-31 14:19:00,2011-07-31 14:19:00,0,156.57999999999998,0.0,0.0,130,1,156.57999999999998,2,1,1,211,Lost Customers
15440.0,383.68,3,2011-05-15 11:30:00,2011-10-16 12:16:00,154,127.89333333333333,0.42191780821917807,230.51994480969915,54,3,383.68,2,3,2,232,Needs Atention
15442.0,594.0,1,2011-04-05 12:24:00,2011-04-05 12:24:00,0,594.0,0.0,0.0,248,1,594.0,1,1,2,112,Lost Customers
15443.0,3236.91,7,2011-01-23 13:25:00,2011-12-08 10:40:00,318,462.4157142857143,0.8712328767123287,1721.074157936192,1,7,3236.91,4,4,4,444,Champions
15444.0,1418.26,2,2011-10-30 16:12:00,2011-11-30 17:37:00,31,709.13,0.08493150684931507,257.2926807758136,8,2,1418.26,4,2,3,423,Loyal Customers
15445.0,113.5,1,2011-03-20 15:06:00,2011-03-20 15:06:00,0,113.5,0.0,0.0,263,1,113.5,1,1,1,111,Lost Customers
15447.0,155.17,1,2011-01-13 11:26:00,2011-01-13 11:26:00,0,155.17,0.0,0.0,330,1,155.17,1,1,1,111,Lost Customers
15448.0,494.64,1,2011-01-31 10:42:00,2011-01-31 10:42:00,0,494.64,0.0,0.0,312,1,494.64,1,1,2,112,Lost Customers
15449.0,974.52,3,2011-03-23 10:43:00,2011-11-13 15:02:00,235,324.84,0.6438356164383562,893.4643809090736,25,3,974.52,3,3,3,333,Champions
15450.0,429.84,1,2011-11-09 17:11:00,2011-11-09 17:11:00,0,429.84,0.0,0.0,29,1,429.84,3,1,2,312,Potential Loyals
15452.0,538.73,3,2011-03-20 15:21:00,2011-11-10 12:13:00,234,179.57666666666668,0.6410958904109589,491.81938528581446,29,3,538.73,3,3,2,332,Loyal Customers
15453.0,1388.37,7,2011-06-05 12:37:00,2011-12-08 10:59:00,185,198.3385714285714,0.5068493150684932,429.45611263137664,1,7,1388.37,4,4,3,443,Champions
15454.0,179.1,1,2010-12-12 14:21:00,2010-12-12 14:21:00,0,179.1,0.0,0.0,361,1,179.1,1,1,1,111,Lost Customers
15456.0,447.22,3,2010-12-15 15:34:00,2011-03-01 13:51:00,75,149.07333333333335,0.2054794520547945,130.85824917738748,282,3,447.22,1,3,2,132,At risk
15457.0,237.07,1,2011-03-22 15:31:00,2011-03-22 15:31:00,0,237.07,0.0,0.0,261,1,237.07,1,1,1,111,Lost Customers
15458.0,161.64,1,2011-11-14 13:08:00,2011-11-14 13:08:00,0,161.64,0.0,0.0,24,1,161.64,3,1,1,311,Potential Loyals
15460.0,216.76,1,2010-12-20 16:08:00,2010-12-20 16:08:00,0,216.76,0.0,0.0,353,1,216.76,1,1,1,111,Lost Customers
15462.0,234.6,3,2011-06-05 15:36:00,2011-09-06 13:11:00,92,78.2,0.25205479452054796,84.20433682588404,93,3,234.6,2,3,1,231,Needs Atention
15463.0,126.14,1,2011-11-10 12:57:00,2011-11-10 12:57:00,0,126.14,0.0,0.0,28,1,126.14,3,1,1,311,Potential Loyals
15464.0,1048.85,1,2011-01-05 15:56:00,2011-01-05 15:56:00,0,1048.85,0.0,0.0,337,1,1048.85,1,1,3,113,Lost Customers
15465.0,7354.62,18,2010-12-05 10:12:00,2011-11-20 10:11:00,349,408.59,0.9561643835616438,1668.987329632366,19,18,7354.62,3,4,4,344,Champions
15466.0,334.53,1,2011-09-15 14:08:00,2011-09-15 14:08:00,0,334.53,0.0,0.0,84,1,334.53,2,1,2,212,Lost Customers
15467.0,524.88,3,2011-07-10 14:42:00,2011-11-30 14:17:00,142,174.96,0.38904109589041097,290.78164815551645,8,3,524.88,4,3,2,432,Loyal Customers
15468.0,467.51,2,2011-10-19 13:38:00,2011-10-19 13:49:00,0,233.755,0.0,0.0,50,2,467.51,3,2,2,322,Loyal Customers
15469.0,538.55,2,2011-08-11 16:54:00,2011-10-20 16:21:00,69,269.275,0.18904109589041096,217.4628145663995,49,2,538.55,3,2,2,322,Loyal Customers
15471.0,469.48,1,2011-12-07 14:12:00,2011-12-07 14:12:00,0,469.48,0.0,0.0,1,1,469.48,4,1,2,412,Potential Loyals
15472.0,371.56,1,2011-08-18 15:17:00,2011-08-18 15:17:00,0,371.56,0.0,0.0,112,1,371.56,2,1,2,212,Lost Customers
15473.0,1771.2,7,2011-10-10 11:12:00,2011-11-25 15:15:00,46,253.02857142857144,0.12602739726027398,136.22828040373201,13,7,1771.2,4,4,4,444,Champions
15475.0,454.10999999999996,1,2011-09-23 15:20:00,2011-09-23 15:20:00,0,454.10999999999996,0.0,0.0,76,1,454.10999999999996,2,1,2,212,Lost Customers
15478.0,1441.42,2,2011-10-14 11:09:00,2011-10-30 14:19:00,16,720.71,0.043835616438356165,134.96476724960056,39,2,1441.42,3,2,3,323,Loyal Customers
15480.0,905.5,1,2011-08-15 14:32:00,2011-08-15 14:32:00,0,905.5,0.0,0.0,115,1,905.5,2,1,3,213,Lost Customers
15482.0,11054.96,12,2010-12-16 10:08:00,2011-11-24 10:46:00,343,921.2466666666666,0.9397260273972603,3698.3663494613807,15,12,11054.96,4,4,4,444,Champions
15483.0,233.81,4,2011-03-18 12:26:00,2011-07-01 13:07:00,105,58.4525,0.2876712328767123,71.83436698308039,160,4,233.81,1,3,1,131,At risk
15484.0,3594.31,4,2011-09-22 13:31:00,2011-12-08 15:03:00,77,898.5775,0.21095890410958903,809.8156108237494,0,4,3594.31,4,3,4,434,Champions
15485.0,2575.0,3,2010-12-01 13:23:00,2011-11-09 14:31:00,343,858.3333333333334,0.9397260273972603,3445.799297279432,29,3,2575.0,3,3,4,334,Champions
15488.0,91.32000000000001,1,2011-09-08 10:11:00,2011-09-08 10:11:00,0,91.32000000000001,0.0,0.0,92,1,91.32000000000001,2,1,1,211,Lost Customers
15489.0,1134.28,3,2011-05-12 12:54:00,2011-11-17 08:53:00,188,378.0933333333333,0.5150684931506849,831.9490850696088,22,3,1134.28,3,3,3,333,Champions
15491.0,3100.09,6,2011-04-18 10:04:00,2011-09-05 15:56:00,140,516.6816666666667,0.3835616438356164,846.6247627107584,94,6,3100.09,2,4,4,244,Needs Atention
15492.0,659.4599999999999,2,2011-09-26 14:02:00,2011-11-11 14:53:00,46,329.72999999999996,0.12602739726027398,177.52363159589987,27,2,659.4599999999999,3,2,2,322,Loyal Customers
15493.0,2001.8,5,2011-03-14 11:44:00,2011-11-07 12:04:00,238,400.36,0.6520547945205479,1115.2378924445961,32,5,2001.8,3,4,4,344,Champions
15494.0,1299.23,2,2011-08-10 15:29:00,2011-11-18 14:51:00,99,649.615,0.27123287671232876,752.7159494116978,20,2,1299.23,3,2,3,323,Loyal Customers
